time,x,z,heading,state,lane_index,turn_phase,left_vel,right_vel,lane_dir
4.3040,7.366131,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.3200,7.358138,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.3360,7.350145,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.3520,7.342153,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.3680,7.334160,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.3840,7.326167,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.4000,7.318174,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.4160,7.310181,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.4320,7.302189,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.4480,7.294196,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.4640,7.286203,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.4800,7.278210,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.4960,7.270217,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.5120,7.262225,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.5280,7.254232,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.5440,7.246239,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.5600,7.238246,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.5760,7.230253,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.5920,7.222261,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.6080,7.214268,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.6240,7.206275,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.6400,7.198282,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.6560,7.190290,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.6720,7.182297,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.6880,7.174304,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.7040,7.166311,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.7200,7.158318,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.7360,7.150326,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.7520,7.142333,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.7680,7.134340,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.7840,7.126347,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.8000,7.118354,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.8160,7.110362,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.8320,7.102369,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.8480,7.094376,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.8640,7.086383,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.8800,7.078391,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.8960,7.070398,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.9120,7.062405,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.9280,7.054412,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.9440,7.046419,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.9600,7.038427,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.9760,7.030434,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
4.9920,7.022441,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.0080,7.014448,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.0240,7.006456,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.0400,6.998463,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.0560,6.990470,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.0720,6.982477,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.0880,6.974484,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.1040,6.966492,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.1200,6.958499,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.1360,6.950506,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.1520,6.942513,-9.500180,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.1680,6.934521,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.1840,6.926528,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.2000,6.918535,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.2160,6.910542,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.2320,6.902549,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.2480,6.894557,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.2640,6.886564,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.2800,6.878571,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.2960,6.870578,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.3120,6.862586,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.3280,6.854593,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.3440,6.846600,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.3600,6.838607,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.3760,6.830615,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.3920,6.822622,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.4080,6.814629,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.4240,6.806636,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.4400,6.798644,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.4560,6.790651,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.4720,6.782658,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.4880,6.774665,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.5040,6.766672,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.5200,6.758680,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.5360,6.750687,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.5520,6.742694,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.5680,6.734701,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.5840,6.726709,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.6000,6.718716,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.6160,6.710723,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.6320,6.702730,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.6480,6.694738,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.6640,6.686745,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.6800,6.678752,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.6960,6.670759,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.7120,6.662767,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.7280,6.654774,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.7440,6.646781,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.7600,6.638788,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.7760,6.630796,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.7920,6.622803,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.8080,6.614810,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.8240,6.606817,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.8400,6.598825,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.8560,6.590832,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.8720,6.582839,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.8880,6.574846,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.9040,6.566854,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.9200,6.558861,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.9360,6.550868,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.9520,6.542876,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.9680,6.534883,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
5.9840,6.526890,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.0000,6.518897,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.0160,6.510905,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.0320,6.502912,-9.500181,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.0480,6.494919,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.0640,6.486926,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.0800,6.478934,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.0960,6.470941,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.1120,6.462948,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.1280,6.454955,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.1440,6.446963,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.1600,6.438970,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.1760,6.430977,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.1920,6.422984,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.2080,6.414992,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.2240,6.406999,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.2400,6.399006,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.2560,6.391014,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.2720,6.383021,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.2880,6.375028,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.3040,6.367035,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.3200,6.359043,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.3360,6.351050,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.3520,6.343057,-9.500182,0.000002,DRIVE_LANE,0,NONE,-4.9938,-4.9971,-X
6.3680,6.335064,-9.500182,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.3840,6.327072,-9.500182,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.4000,6.319079,-9.500182,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.4160,6.311086,-9.500182,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.4320,6.303093,-9.500182,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.4480,6.295100,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.4640,6.287108,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.4800,6.279115,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.4960,6.271122,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.5120,6.263129,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.5280,6.255136,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.5440,6.247144,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.5600,6.239151,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.5760,6.231158,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.5920,6.223165,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.6080,6.215172,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.6240,6.207179,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.6400,6.199187,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.6560,6.191194,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.6720,6.183201,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.6880,6.175208,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.7040,6.167215,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.7200,6.159223,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.7360,6.151230,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.7520,6.143237,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.7680,6.135244,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.7840,6.127251,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.8000,6.119259,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.8160,6.111266,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.8320,6.103273,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.8480,6.095280,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.8640,6.087287,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.8800,6.079294,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.8960,6.071302,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.9120,6.063309,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.9280,6.055316,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.9440,6.047323,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.9600,6.039330,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.9760,6.031337,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
6.9920,6.023345,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.0080,6.015352,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.0240,6.007359,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.0400,5.999366,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.0560,5.991373,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.0720,5.983380,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.0880,5.975388,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.1040,5.967395,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.1200,5.959402,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.1360,5.951409,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.1520,5.943416,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.1680,5.935423,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.1840,5.927431,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.2000,5.919438,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.2160,5.911445,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.2320,5.903452,-9.500181,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.2480,5.895459,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.2640,5.887466,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.2800,5.879474,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.2960,5.871481,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.3120,5.863488,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.3280,5.855495,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.3440,5.847502,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.3600,5.839509,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.3760,5.831517,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.3920,5.823524,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.4080,5.815531,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.4240,5.807538,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.4400,5.799545,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.4560,5.791552,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.4720,5.783559,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.4880,5.775567,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.5040,5.767574,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.5200,5.759581,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.5360,5.751588,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.5520,5.743595,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.5680,5.735602,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.5840,5.727610,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.6000,5.719617,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.6160,5.711624,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.6320,5.703631,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.6480,5.695638,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.6640,5.687645,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.6800,5.679652,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.6960,5.671660,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.7120,5.663667,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.7280,5.655674,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.7440,5.647681,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.7600,5.639688,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.7760,5.631695,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.7920,5.623702,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.8080,5.615710,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.8240,5.607717,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.8400,5.599724,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.8560,5.591731,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.8720,5.583738,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.8880,5.575745,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.9040,5.567752,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.9200,5.559759,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.9360,5.551767,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.9520,5.543774,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.9680,5.535781,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
7.9840,5.527788,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.0000,5.519795,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.0160,5.511802,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.0320,5.503809,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.0480,5.495817,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.0640,5.487824,-9.500180,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.0800,5.479831,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.0960,5.471838,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.1120,5.463845,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.1280,5.455852,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.1440,5.447859,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.1600,5.439866,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.1760,5.431874,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.1920,5.423881,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.2080,5.415888,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.2240,5.407895,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.2400,5.399902,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.2560,5.391909,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.2720,5.383916,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9955,-4.9955,-X
8.2880,5.375923,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.3040,5.367930,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.3200,5.359938,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.3360,5.351945,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.3520,5.343952,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.3680,5.335959,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.3840,5.327966,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.4000,5.319973,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.4160,5.311980,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.4320,5.303987,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.4480,5.295995,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.4640,5.288002,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.4800,5.280009,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.4960,5.272016,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.5120,5.264023,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
8.5280,5.256030,-9.500179,-0.000002,DRIVE_LANE,0,NONE,-4.9956,-4.9956,-X
